Timestamp,transactions-per-second
2020-03-15 20:15:00,3.01666666666667
2020-03-16 13:45:00,3.98333333333333
2020-03-17 07:15:00,3.58333333333333
2020-03-18 00:45:00,2.78333333333333
2020-03-18 18:15:00,2.88333333333333
2020-03-19 11:45:00,3.8
2020-03-20 05:15:00,2.06666666666667
2020-03-20 22:45:00,3.45
2020-03-21 16:15:00,2.9
2020-03-22 09:45:00,2.36666666666667
2020-03-23 03:15:00,1.68333333333333
2020-03-23 20:45:00,3.16666666666667
2020-03-24 14:15:00,3.45
2020-03-25 07:45:00,2.26666666666667
2020-03-26 01:30:00,2.18333333333333
2020-03-26 19:00:00,3.38333333333333
2020-03-27 12:30:00,3.68333333333333
2020-03-28 06:00:00,2.01666666666667
2020-03-28 23:30:00,2.55
2020-03-29 17:00:00,3.33333333333333
2020-03-30 10:30:00,4.01666666666667
2020-03-31 04:00:00,2.73333333333333
2020-03-31 21:30:00,3.5
2020-04-01 15:00:00,3.6
2020-04-02 08:30:00,3.25
2020-04-03 02:00:00,2.43333333333333
2020-04-03 19:30:00,3.2
2020-04-04 13:00:00,2.86666666666667
2020-04-05 06:30:00,2.01666666666667
2020-04-06 00:00:00,2.2
2020-04-06 17:30:00,3.63333333333333
2020-04-07 11:00:00,4.23333333333333
2020-04-08 04:30:00,2.28333333333333
2020-04-08 22:00:00,3.23333333333333
2020-04-09 15:30:00,3.9
2020-04-10 09:00:00,3.53333333333333
2020-04-11 02:30:00,2.33333333333333
2020-04-11 20:00:00,3.41666666666667
2020-04-12 13:30:00,2.91666666666667
2020-04-13 07:00:00,1.8
2020-04-14 00:30:00,3.06666666666667
2020-04-14 18:00:00,4.13333333333333
2020-04-15 11:30:00,3.51666666666667
2020-04-16 05:00:00,2.7
2020-04-16 22:30:00,3.91666666666667
2020-04-17 16:00:00,4.33333333333333
2020-04-18 09:30:00,3.15
2020-04-19 03:00:00,2.6
2020-04-19 20:30:00,3.5
2020-04-20 14:00:00,4.23333333333333
2020-04-21 07:30:00,3.2
2020-04-22 01:00:00,3.11666666666667
2020-04-22 18:30:00,4.2
2020-04-23 12:00:00,3.8
2020-04-24 05:30:00,1.91666666666667
2020-04-24 23:00:00,3.26666666666667
2020-04-25 16:30:00,3.96666666666667
2020-04-26 10:00:00,3.16666666666667
2020-04-27 03:30:00,2.21666666666667
2020-04-27 21:00:00,3.73333333333333
2020-04-28 14:30:00,3.91666666666667
2020-04-29 08:00:00,3.28333333333333
2020-04-30 01:30:00,3.1
2020-04-30 19:00:00,4.88333333333333
2020-05-01 12:30:00,4.21666666666667
2020-05-02 06:00:00,1.95
2020-05-02 23:30:00,2.68333333333333
2020-05-03 17:00:00,3.71666666666667
2020-05-04 10:30:00,3.65
2020-05-05 04:00:00,2.31666666666667
2020-05-05 21:30:00,3.76666666666667
2020-05-06 15:00:00,5.3
2020-05-07 08:30:00,4.1
2020-05-08 02:00:00,3.06666666666667
2020-05-08 19:30:00,3.96666666666667
2020-05-09 13:00:00,3.6
2020-05-10 06:30:00,2.25
2020-05-11 00:00:00,3.41666666666667
2020-05-11 17:45:00,4.9
2020-05-12 11:15:00,3.71666666666667
2020-05-13 04:45:00,2.01666666666667
2020-05-13 22:15:00,4.2
2020-05-14 15:45:00,4.58333333333333
2020-05-15 09:15:00,4.03333333333333
2020-05-16 02:45:00,2.03333333333333
2020-05-16 20:15:00,3.3
2020-05-17 13:45:00,3.7
2020-05-18 07:15:00,3.01666666666667
2020-05-19 00:45:00,2.56666666666667
2020-05-19 18:15:00,3.86666666666667
2020-05-20 11:45:00,3.71666666666667
2020-05-21 05:15:00,2.11666666666667
2020-05-21 22:45:00,3.13333333333333
2020-05-22 16:15:00,3.1
2020-05-23 09:45:00,3.03333333333333
2020-05-24 03:15:00,1.78333333333333
2020-05-24 20:45:00,2.78333333333333
2020-05-25 14:15:00,3.4
2020-05-26 07:45:00,2.45
2020-05-27 01:15:00,2.58333333333333
2020-05-27 18:45:00,4.45
2020-05-28 12:15:00,3.56666666666667
2020-05-29 05:45:00,2.03333333333333
2020-05-29 23:15:00,2.81666666666667
